Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
NL|CA|NRTHN LION GOLD|NL.V|0.00|0.00|0.00|0.0|0.0|0.37|0.60|0.34|0.00|3.00|20.00|0.37|0.35|0.45|0.00|0.00|0.10|0.00|-||0.47|   ||3.21|"8|682|600.00"|0.00|594.05|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|09/23/2016|09/23/2016|-|0.00| ||0.00||
NLC|CA|NEO LITHIUM CORP|NLC.V|-0.02|0.00|0.00|5.04|0.12|2.50|2.50|2.49|100.00|26.00|2.00|2.38|2.29|2.67|2.57|2.39|0.38|2.39|-||2.50|   ||304.80|"127|718|784.00"|"645|227.00"|"459|095.19"|"21|100.00"||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/20/2016|07/20/2016|-|"1|025.00"|Þ||0.18||
NLH|CA|NOVA LEAP HEALTH|NLH.V|-0.01|0.00|0.00|-1.25|-0.01|0.79|0.79|0.78|"20|000.00"|10.00|10.00|0.80|0.71|0.92|0.83|0.75|0.21|0.79|-||0.79|   ||52.90|"65|612|212.00"|"201|027.00"|"75|516.19"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|44.00|Þ||0.08||
NM|US|NAVIOS MARITIME|NM|-19.09|0.00|0.00|7.8078|0.26|3.59|4.00|3.40|0.00|1.00|1.00|3.33|2.81|4.11|3.92|3.33|1.30|3.33|-|0.92|3.70|NYQ||52.88|"15|880|332.00"|"588|525.00"|"67|841.29"|"36|108.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|01/03/2019|01/03/2019|-|"1|835.00"|þ||0.59||
NNA|US|NAVIOS MARTM ACQ|NNA|2.62|1.34|5.70|2.5641|0.09|3.60|3.62|3.60|0.00|2.00|4.00|3.51|5.90|7.99|3.66|3.47|2.09|3.47|-|0.90|3.61|NYQ||60.03|"17|103|371.00"|"167|392.00"|"173|955.26"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.20|02/10/2021|01/11/2021|-|792.00|þ||0.19||
NNN|US|NATIONAL RET PRP|NNN|1.23|31.77|5.32|-1.2014|-0.47|38.65|39.12|38.65|0.00|20.00|1.00|39.12|34.83|58.87|39.03|38.25|24.04|38.86|-|0.33|38.88|NYQ||"6|796.23"|"173|727|624.00"|"1|271|956.00"|"1|252|540.43"|"259|473.00"||-|-|-|-|-|-|-|-|-|||USD|R|2.08|11/16/2020|10/29/2020|-|"12|267.00"|þ||0.78||
NNO|CA|NANO ONE MATERIA|NNO.V|-0.05|0.00|0.00|7.17|0.38|5.68|5.69|5.60|100.00|12.00|5.00|5.30|5.75|6.50|5.72|5.36|0.75|5.36|-||5.64|   ||466.48|"88|014|788.00"|"406|989.00"|"405|267.74"|"64|300.00"||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|03/13/2015|03/13/2015|-|672.00|Þ||0.36||
NNX|CA|NCKL NORTH EXPLR|NNX.V|0.00|0.00|0.00|0.0|0.0|0.04|0.04|0.04|0.00|35.00|18.00|0.04|0.10|0.10|0.00|0.00|0.01|0.00|-||0.04|   ||3.06|"76|518|747.00"|0.00|"46|536.29"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
NOB|CA|NOBLE MINERAL EX|NOB.V|0.01|7.03|0.00|-0.0|-0.0|0.10|0.10|0.10|"7|000.00"|161.00|101.00|0.10|0.11|0.14|0.12|0.10|0.03|0.10|-||0.10|   ||17.04|"149|697|739.00"|"658|445.00"|"186|046.78"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|02/27/2020|02/27/2020|-|34.00|Þ||0.02||
NOT|CA|NORONT RES|NOT.V|-0.02|0.00|0.00|-6.38|-0.015|0.22|0.23|0.22|"10|000.00"|168.00|387.00|0.23|0.19|0.30|0.23|0.22|0.12|0.23|-||0.22|   ||94.17|"415|203|568.00"|"432|616.00"|"261|562.45"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|80.00|þ||0.01||
