Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
PSE|CA|PASINEX RESOURCE|PSE.CD|-0.01|0.00|0.00|14.2857|0.005|0.04|0.04|0.03|"1|000.00"|74.00|24.00|0.04|0.03|0.04|0.04|0.04|0.01|0.04|-||0.04|   ||5.06|"144|554|370.00"|"1|000.00"|"26|883.66"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|1.00|Þ||0.00||
PTX|CA|PLATINEX|PTX.CD|-0.01|0.00|0.00|-0.0|-0.0|0.07|0.07|0.07|"3|000.00"|65.00|35.00|0.07|0.11|0.13|0.07|0.07|0.01|0.07|-||0.07|   ||10.16|"145|130|260.00"|"183|401.00"|"597|124.12"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|14.00|þ||0.00||
PUF|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
QBOT|CA|QUANTUM COBALT|QBOT.CD|-0.22|0.00|0.00|14.2857|0.005|0.04|0.04|0.04|"6|000.00"|80.00|26.00|0.04|0.05|0.06|0.04|0.04|0.01|0.04|-||0.04|   ||0.82|"60|425|192.00"|"246|100.00"|"24|472.27"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|05/04/2017|05/04/2017|-|14.00|Þ||0.00||
QCA|CA|QUINSAM CAPITAL|QCA.CD|-0.05|0.00|2.63|-5.2632|-0.01|0.18|0.18|0.17|"5|500.00"|60.00|133.00|0.19|0.14|0.19|0.19|0.17|0.05|0.19|-||0.18|   ||20.27|"106|689|058.00"|"155|486.00"|"196|676.72"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.01|11/25/2020|11/03/2020|-|21.00|Þ||0.02||
QCC|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
QMI.CD|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
RFR|CA|RENFORTH RES INC|RFR.CD|0.00|0.00|0.00|-0.0|-0.0|0.06|0.06|0.06|"14|000.00"|552.00|189.00|0.06|0.07|0.09|0.06|0.06|0.03|0.06|-||0.06|   ||13.82|"251|296|669.00"|"615|000.00"|"534|880.57"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|07/20/2012|07/20/2012|-|20.00|þ||0.00||
RGO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
RGT|US|ROYE GBL VLE TR|RGT|0.30|44.56|0.45|0.1497|0.02|13.38|0.00|13.16|0.00|0.00|11.00|13.36|9.05|15.40|13.42|13.31|6.35|13.35|-|0.00|6.58|NYQ||140.33|"10|503|468.00"|"28|873.00"|"47|543.49"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.06|12/31/2020|12/17/2020|-|236.00|þ||0.11||
RISE|CA|RISE GOLD CORP|RISE.CD|-0.22|0.00|0.00|-6.1728|-0.05|0.76|0.81|0.75|500.00|2.00|10.00|0.81|0.80|1.10|0.76|0.76|0.30|0.76|-||0.78|   ||16.38|"26|770|298.00"|"12|700.00"|"12|031.75"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|12/16/2019|12/16/2019|-|6.00|þ||0.00||
RIW.CD|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
RKS|CA|ROCKSHIELD CAPIT|RKS.CD|-0.04|0.00|0.00|5.5556|0.01|0.19|0.21|0.19|"4|500.00"|30.00|21.00|0.18|0.18|0.20|0.21|0.16|0.03|0.17|-||0.20|   ||8.42|"45|595|354.00"|"632|702.00"|"58|602.78"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|47.00|þ||0.05||
RLG|CA|WST RD LK GD MNS|RLG.CD|-0.01|0.00|0.00|-0.0|-0.0|0.09|0.09|0.08|"7|000.00"|133.00|441.00|0.09|0.17|0.20|0.09|0.09|0.04|0.09|-||0.08|   ||14.97|"176|148|678.00"|"101|129.00"|"483|026.02"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|15.00|þ||0.00||
RQB|CA|RAVENQST BIOMED|RQB.CD|0.00|0.00|0.00|0.0|0.0|0.01|0.01|0.00|0.00|203.00|0.00|0.01|0.15|0.15|0.00|0.00|0.01|0.00|-||0.00|   ||0.62|"123|913|559.00"|0.00|0.00|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|0.00| ||0.00||
RSS|CA|RESAAS SERVC INC|RSS.V|-0.04|0.00|0.00|5.26|0.04|0.80|0.80|0.75|500.00|9.00|13.00|0.76|0.69|0.85|0.83|0.75|0.16|0.80|-||0.78|   ||52.68|"69|318|002.00"|"32|090.00"|"33|645.04"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|20.00|Þ||0.08||
RVR|CA|RIFT VALLEY RESO|RVR.CD|-0.03|0.00|0.00|-0.0|-0.0|0.08|0.08|0.07|"4|000.00"|10.00|192.00|0.08|0.11|0.13|0.08|0.07|0.03|0.07|-||0.08|   ||5.72|"71|498|698.00"|"265|000.00"|"124|557.45"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|04/13/2017|04/13/2017|-|17.00|Þ||0.01||
RWI|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
RXM|CA|ROCKEX MINING CO|RXM.CD|0.00|0.00|0.00|0.0|0.0|0.03|0.04|0.03|0.00|50.00|171.00|0.03|0.04|0.05|0.00|0.00|0.01|0.00|-||0.03|   ||3.06|"122|868|052.00"|0.00|"14|535.25"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|0.00| ||0.00||
RZR|CA|RAZORE RCK RESOU|RZR.CD|-0.01|0.00|0.00|50.0|0.05|0.15|0.15|0.07|"1|500.00"|63.00|60.00|0.10|0.06|0.10|0.15|0.15|0.04|0.15|-||0.11|   ||0.72|"7|411|754.00"|"1|500.00"|"1|715.23"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|12/12/2017|12/12/2017|-|1.00|Þ||0.00||
RZX|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
SAAS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
SHP|CA|SHOAL POINT ENR|SHP.CD|-0.04|0.00|0.00|5.2632|0.005|0.10|0.10|0.10|"3|000.00"|47.00|10.00|0.10|0.27|0.32|0.10|0.10|0.05|0.10|-||0.10|   ||2.07|"65|121|660.00"|"63|500.00"|"72|991.00"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|02/06/2018|02/06/2018|-|6.00|Þ||0.00||
SHRC|CA|SHARC INT SYSTMS|SHRC.CD|-0.05|0.00|0.00|5.7143|0.02|0.37|0.37|0.35|"10|000.00"|80.00|30.00|0.35|0.33|0.40|0.37|0.34|0.07|0.35|-||0.36|   ||23.88|"68|230|348.00"|"44|825.00"|"96|664.19"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|09/11/2017|09/11/2017|-|12.00|Þ||0.03||
SHV|CA|SEAHAWK GOLD ORD|SHV.CD|-0.03|0.00|0.00|0.0|0.0|0.54|0.54|0.50|0.00|16.00|1.00|0.54|0.56|0.71|0.00|0.00|0.15|0.00|-||0.52|   ||17.43|"32|287|417.00"|340.00|"11|079.79"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|1.00| ||0.00||
SNA|CA|STAR NAVIGATION|SNA.CD|0.00|0.00|0.00|0.0|0.0|0.03|0.03|0.00|0.00|158.00|0.00|0.03|0.00|0.03|0.00|0.00|0.03|0.00|-||0.01|   ||12.99|"519|476|538.00"|0.00|0.00|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|08/29/2002|08/29/2002|-|0.00| ||0.00||
SNP|US|CHINA PETROLEUM|SNP|4.58|10.47|9.14|2.6661|1.28|49.29|49.73|48.75|0.00|2.00|1.00|48.01|21.39|59.57|49.29|48.52|38.18|48.67|-|0.56|49.24|NYQ||"72|186.70"|"25|513|438|600.00"|"188|869.00"|"167|779.03"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|4.39|11/13/2020|10/14/2020|-|"2|087.00"|Þ||0.77||
SO|US|SOUTHERN|SO|2.98|20.54|4.18|-3.9046|-2.39|58.82|59.04|58.86|0.00|29.00|1.00|61.21|29.14|71.10|61.15|58.50|41.96|61.05|-|0.23|58.95|NYQ||"64|652.57"|"1|057|241|993.00"|"7|012|201.00"|"3|692|784.82"|"1|423|766.00"||-|-|-|-|-|-|-|-|-|||USD|R|2.56|12/07/2020|11/13/2020|-|"54|492.00"|Þ||2.65||
SP|CA|SILVR PHOENX RES|SP.CD|0.00|0.00|0.00|0.0|0.0|0.12|0.15|0.12|0.00|31.00|80.00|0.12|0.14|0.24|0.00|0.00|0.10|0.00|-||0.14|   ||4.63|"38|557|844.00"|0.00|"8|291.46"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|02/28/2019|02/28/2019|-|0.00| ||0.00||
SPO|CA|SPONSORSONE INC|SPO.CD|-0.09|0.00|0.00|-0.0|-0.0|0.01|0.01|0.01|"300|000.00"|445.00|"37|996.00"|0.01|0.10|0.10|0.01|0.01|0.01|0.01|-||0.01|   ||3.23|"322|504|269.00"|"9|749|282.00"|"1|892|569.82"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|99.00|þ||0.00||
SQA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
SQR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
SQX|CA|SQUATEX ENRG RES|SQX.CD|0.00|0.00|0.00|0.0|0.0|0.05|0.05|0.04|0.00|15.00|57.00|0.05|0.10|0.10|0.00|0.00|0.01|0.00|-||0.04|   ||6.19|"123|850|656.00"|0.00|"5|497.52"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|0.00| ||0.00||
SRS|US|PRSH US REAL EST|SRS|0.00|0.00|0.18|-0.075|-0.01|13.33|14.75|12.91|0.00|1.00|2.00|13.34|28.07|39.56|13.60|13.31|11.49|13.31|-|0.49|13.83|   ||―|"1|045|837.00"|"93|679.00"|"196|459.91"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.02|04/01/2020|03/25/2020|-|421.00|Þ||0.29||
STV|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
STX|CA|STARREX INTERNAT|STX.CD|0.01|99.63|0.00|1.1905|0.01|0.85|0.95|0.70|"1|000.00"|2.00|2.00|0.84|0.48|0.84|0.85|0.85|0.35|0.85|-||0.82|   ||13.17|"15|552|525.00"|"3|200.00"|"2|854.48"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|3.00|Þ||0.00||
SUN|CA|WLDFLWR BRND INC|SUN.CD|-0.07|0.00|0.00|3.3333|0.005|0.15|0.15|0.15|500.00|120.00|18.00|0.15|0.17|0.25|0.15|0.15|0.07|0.15|-||0.15|   ||22.66|"141|606|153.00"|"69|190.00"|"61|921.32"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|18.00|Þ||0.01||
SUV.CD|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
SX|CA|ST GEORGES ECO|SX.CD|0.00|0.00|0.00|-8.6957|-0.01|0.10|0.11|0.10|"4|500.00"|125.00|1.00|0.12|0.13|0.15|0.12|0.10|0.03|0.12|-||0.11|   ||15.92|"138|408|961.00"|"365|875.00"|"307|645.80"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|04/22/2013|04/22/2013|-|21.00|Þ||0.01||
TAI|CA|TALMORA DIAMOND|TAI.CD|0.00|0.00|0.00|0.0|0.0|0.02|0.03|0.01|0.00|20.00|588.00|0.02|0.03|0.04|0.00|0.00|0.01|0.00|-||0.02|   ||1.43|"71|432|801.00"|0.00|"14|003.82"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|0.00| ||0.00||
