Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
AKT|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
ALA|CA|ALTAGAS|ALA.TO|1.20|15.75|5.29|2.28|0.43|19.32|19.35|19.20|100.00|44.00|29.00|18.89|14.03|22.74|19.34|18.91|8.71|18.95|-||19.27|TOR||"5|279.09"|"279|464|999.00"|"624|719.00"|"739|368.24"|"24|700.00"||-|-|-|-|-|-|-|-|-|||CAD|R|1.00|02/15/2021|01/22/2021|-|"3|043.00"|þ||0.43||
BAD|CA|BADGER DAYLIGTNG|BAD.TO|1.13|33.72|1.58|-0.66|-0.25|37.69|37.80|37.60|600.00|10.00|1.00|37.94|23.82|41.82|38.10|37.50|18.00|37.94|-||37.70|TOR||"1|322.36"|"34|853|838.00"|"63|201.00"|"113|192.92"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.60|01/15/2021|12/30/2020|-|435.00|þ||0.60||
BRY|CA|BRI-CHEM CORP|BRY.TO|-0.28|0.00|0.00|-0.0|-0.0|0.10|0.10|0.09|"4|500.00"|31.00|10.00|0.10|0.11|0.15|0.10|0.10|0.04|0.10|-||0.10|TOR||2.37|"23|932|981.00"|"8|500.00"|"21|478.72"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|01/11/2007|01/11/2007|-|3.00| ||0.00||
CCZ|US|COMCAST HLDGS CP|CCZ|0.00|0.00|2.36|0.0|0.0|63.40|0.00|0.00|0.00|0.00|0.00|63.40|18.20|67.95|0.00|0.00|49.75|0.00|-|0.00|0.00|NYQ||||110.00|"10|256.65"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|1.50|01/15/2021|12/30/2020|-|4.00|þ||0.00||
CET|CA|CATHEDRAL ENERGY|CET.TO|-0.56|0.00|0.00|2.7|0.005|0.19|0.19|0.18|500.00|50.00|4.00|0.18|0.25|0.30|0.19|0.17|0.06|0.17|-||0.19|TOR||9.15|"49|468|117.00"|"36|422.00"|"55|108.62"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|10/15/2015|09/28/2015|-|11.00|Þ||0.02||
CEU|CA|CES ENERG SOLUTN|CEU.TO|-0.96|0.00|0.00|2.9|0.04|1.42|1.44|1.40|900.00|56.00|96.00|1.38|1.66|2.19|1.44|1.36|0.53|1.44|-||1.42|TOR||362.82|"261|021|715.00"|"198|414.00"|"349|527.92"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|04/15/2020|03/30/2020|-|326.00|þ||0.08||
CFW|CA|CALFRAC WELL SRV|CFW.TO|-172.26|0.00|0.00|-2.74|-0.12|4.26|4.35|4.26|400.00|18.00|23.00|4.38|59.10|62.50|4.59|4.25|3.40|4.59|-||4.30|TOR||170.39|"37|529|910.00"|"919|626.00"|"26|002.84"|"759|000.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|12/29/2020|12/29/2020|-|435.00|þ||0.34||
CSM|CA|CLEARSTREAM ENER|CSM.TO|-0.08|0.00|0.00|-0.0|-0.0|0.03|0.03|0.03|"1|000.00"|178.00|661.00|0.03|0.04|0.06|0.03|0.03|0.01|0.03|-||0.03|TOR||3.30|"109|992|668.00"|"147|000.00"|"62|629.95"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|02/25/2016|02/26/2016|-|9.00| ||0.00||
E|CA|ENTERPRISE GROUP|E.TO|-0.08|0.00|0.00|-0.0|-0.0|0.21|0.22|0.21|"2|500.00"|12.00|22.00|0.21|0.24|0.34|0.21|0.21|0.10|0.21|-||0.21|TOR||10.45|"49|778|374.00"|"7|500.00"|"49|200.56"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|06/29/2015|06/29/2015|-|2.00|þ||0.01||
EFX|CA|ENERFLEX LTD|EFX.TO|0.97|7.31|1.13|1.56|0.11|7.18|7.25|7.16|500.00|5.00|50.00|7.07|7.89|12.07|7.35|7.08|4.18|7.12|-||7.21|TOR||634.03|"89|678|845.00"|"351|040.00"|"295|801.65"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.08|01/07/2021|11/25/2020|-|"1|687.00"|þ||0.27||
ESI|CA|ENSIGN ERGY SVC|ESI.TO|-0.94|0.00|0.00|5.98|0.07|1.24|1.25|1.23|100.00|193.00|239.00|1.17|2.54|2.76|1.27|1.17|0.22|1.18|-||1.24|TOR||190.85|"162|137|408.00"|"748|358.00"|"539|187.48"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|04/03/2020|03/19/2020|-|758.00|þ||0.10||
ESN|CA|ESSENTIAL ENERGY|ESN.TO|-0.11|0.00|0.00|13.04|0.03|0.26|0.26|0.26|"4|000.00"|20.00|56.00|0.23|0.28|0.40|0.27|0.24|0.12|0.24|-||0.26|TOR||32.63|"141|857|000.00"|"532|888.00"|"187|595.32"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|04/15/2016|03/29/2016|-|98.00|Þ||0.03||
FAR|CA|FORACO INTL SA|FAR.TO|0.06|8.65|0.00|-3.64|-0.02|0.53|0.59|0.47|500.00|13.00|3.00|0.55|0.40|0.62|0.53|0.51|0.22|0.53|-||0.53|TOR||49.86|"89|951|798.00"|"5|000.00"|"15|319.80"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|06/15/2013|05/27/2013|-|8.00|Þ||0.02||
GEI|CA|GIBSON ENERGY|GEI.TO|0.99|21.41|6.44|3.46|0.73|21.84|21.90|21.54|100.00|30.00|2.00|21.11|17.38|28.34|21.91|21.11|10.96|21.18|-||21.72|TOR||"3|088.42"|"146|301|433.00"|"569|593.00"|"540|979.85"|"193|400.00"||-|-|-|-|-|-|-|-|-|||CAD|R|1.36|01/15/2021|12/30/2020|-|"2|205.00"|Þ||0.80||
GEO|CA|GEODRILL|GEO.TO|0.13|13.12|0.00|-3.51|-0.06|1.65|1.71|1.66|200.00|29.00|60.00|1.71|1.27|2.07|1.71|1.65|0.80|1.71|-||1.69|TOR||76.45|"44|357|300.00"|"11|278.00"|"22|829.74"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|20.00|þ||0.06||
HE|CA|HANWEI ENGY SER|HE.TO|-0.03|0.00|0.00|-25.0|-0.005|0.01|0.02|0.01|"5|000.00"|143.00|"1|594.00"|0.02|0.02|0.03|0.02|0.01|0.01|0.02|-||0.02|TOR||3.88|"194|201|234.00"|"20|000.00"|"50|022.15"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|02/23/2015|02/13/2015|-|2.00|þ||0.01||
HNL.TO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
HWO|CA|HIGH ARCTIC ENG|HWO.TO|-0.35|0.00|0.00|3.97|0.05|1.31|1.34|1.30|100.00|10.00|8.00|1.26|1.66|2.15|1.36|1.29|0.49|1.29|-||1.32|TOR||62.76|"49|813|260.00"|"20|597.00"|"50|120.86"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|03/13/2020|02/27/2020|-|37.00|þ||0.07||
HYD.V|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
