Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
NGD|US|NEW GOLD|NGD|-0.09|0.00|0.00|0.4854|0.01|2.07|2.08|2.07|0.00|86.00|10.00|2.06|2.01|2.40|2.08|1.98|0.39|2.06|-|0.68|2.08|ASQ||"1|784.70"|"676|045|000.00"|"7|062|538.00"|"7|314|478.42"|"1|592|871.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|-|-|-|"9|545.00"|þ||0.10||
NOA|US|NA CONSTRUCT GRP|NOA|1.25|7.99|1.26|1.503|0.15|10.13|10.67|8.64|0.00|3.00|1.00|9.98|8.08|12.19|10.42|10.01|4.11|10.09|-|0.67|9.66|NYQ||394.74|"32|821|021.00"|"45|708.00"|"80|530.34"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.13|01/08/2021|11/27/2020|-|504.00|þ||0.41||
NVCN|US|NEOVASC INC|NVCN.O|-3.31|0.00|0.00|8.3333|0.09|1.17|1.22|1.19|"6|142.00"|2.00|10.00|1.08|3.20|3.88|1.33|1.10|0.68|1.11|-|0.00|1.21|   ||39.58|"28|877|930.00"|"7|117|813.00"|"1|077|536.05"|"1|208|780.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|07/02/2019|07/02/2019|-|"10|925.00"|Þ||0.23||
OR|US|OSISKO GLD ROYLT|OR|-0.72|0.00|1.26|-1.0408|-0.13|12.36|13.18|12.35|0.00|1.00|1.00|12.49|8.88|13.53|12.45|12.18|4.65|12.41|-|0.44|12.77|NYQ||"2|661.95"|"166|893|334.00"|"909|250.00"|"799|721.71"|"52|560.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.16|01/15/2021|12/30/2020|-|"5|943.00"|Þ||0.27||
OSB|US|NORBORD INC|OSB|2.83|14.78|2.51|-2.3451|-0.98|40.81|48.93|39.12|0.00|1.00|3.00|41.79|36.70|45.62|41.83|40.07|8.92|41.78|-|0.00|44.02|NYQ||"4|331.36"|"80|653|875.00"|"149|720.00"|"242|529.42"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|1.05|12/21/2020|11/30/2020|-|"1|517.00"|þ||1.76||
OTEX|US|OPEN TEXT CO|OTEX.O|0.97|45.78|1.81|0.5874|0.26|44.52|46.02|43.00|"19|721.00"|5.00|6.00|44.26|18.73|47.84|44.56|43.69|29.11|44.16|-|0.33|44.51|   ||"15|402.83"|"273|769|269.00"|"431|750.00"|"550|679.73"|"19|721.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.80|12/22/2020|12/03/2020|-|"5|725.00"|þ||0.87||
PAAS|US|PAN AMER SILV|PAAS.O|0.14|238.18|0.82|-0.7295|-0.25|34.02|34.21|34.10|"64|587.00"|1.00|2.00|34.27|29.50|40.11|34.25|33.20|10.61|34.21|-|0.55|34.16|   ||"9|188.43"|"210|174|076.00"|"2|446|535.00"|"2|657|669.11"|"111|257.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.28|11/27/2020|11/13/2020|-|"20|820.00"|Þ||1.05||
CPAH|US|COUNTER PATH CRP|CPAH.O|0.12|28.86|0.00|1.1834|0.04|3.42|3.41|3.33|100.00|3.00|30.00|3.38|4.19|6.00|3.44|3.38|1.81|3.38|-|0.00|3.37|   ||21.77|"6|440|136.00"|"37|112.00"|"64|385.66"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.00|11/02/2015|11/02/2015|-|112.00|Þ||0.06||
PDS|US|PRECISION DRIL|PDS|-3.17|0.00|0.00|4.8251|1.09|23.68|24.40|14.25|0.00|1.00|1.00|22.59|26.56|32.00|24.40|23.32|5.44|23.43|-|0.75|19.32|NYQ||397.06|"13|725|012.00"|"106|064.00"|"59|020.69"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.00|11/12/2020|11/12/2020|-|"1|542.00"|Þ||1.08||
PSLV|US|SPROT PHYS SILVR|PSLV.K|0.00|0.00|0.00|2.6077|0.23|9.05|9.08|9.01|0.00|2.00|1.00|8.82|6.12|10.46|9.08|8.88|4.34|8.96|-|0.00|9.04|   ||―|"252|350|921.00"|"1|899|810.00"|"2|879|806.56"|"218|700.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|-|-|-|"3|617.00"|Þ||0.20||
