Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
BUD|CA|SATORI RESOURCES|BUD.V|-0.01|0.00|0.00|11.54|0.015|0.14|0.14|0.12|"12|000.00"|44.00|239.00|0.13|0.18|0.20|0.14|0.14|0.02|0.14|-||0.13|   ||7.65|"58|865|084.00"|"12|000.00"|"120|854.30"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/10/2015|08/10/2015|-|1.00|Þ||0.00||
BUF|CA|BUFFALO COAL COR|BUF.V|-0.01|0.00|0.00|0.0|0.0|0.01|0.02|0.01|0.00|660.00|"2|444.00"|0.01|0.02|0.03|0.00|0.00|0.01|0.00|-||0.01|   ||337.08|"421|352|596.00"|0.00|"79|433.05"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|09/27/2010|09/27/2010|-|0.00| ||0.00||
BUL|US|PCER US CASH ETF|BUL|0.00|0.00|0.27|1.1575|0.3975|34.74|0.00|0.00|0.00|0.00|0.00|34.34|17.86|34.45|34.74|34.74|16.59|34.74|-|0.00|0.00|   ||||79.00|542.59|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.09|12/28/2020|12/21/2020|-|5.00|Þ||0.00||
BUS|CA|GRANDE WEST TRAN|BUS.V|-0.07|0.00|0.00|16.86|0.43|2.98|2.99|2.97|"3|300.00"|687.00|166.00|2.55|2.40|2.63|2.99|2.45|0.23|2.49|-||2.98|   ||219.15|"85|942|263.00"|"2|941|755.00"|"359|161.05"|"56|300.00"||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|"3|954.00"|þ||0.54||
BVA|CA|BRAVADA GOLD COR|BVA.V|-0.01|0.00|0.00|-0.0|-0.0|0.14|0.14|0.14|"5|000.00"|55.00|13.00|0.14|0.20|0.25|0.14|0.14|0.05|0.14|-||0.14|   ||12.45|"88|900|459.00"|"76|000.00"|"199|284.92"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|03/25/2014|03/25/2014|-|13.00|þ||0.00||
BWR|CA|BWR EXPLORAT ORD|BWR.V|-0.01|0.00|0.00|-20.0|-0.01|0.04|0.04|0.04|"12|000.00"|40.00|34.00|0.05|0.04|0.06|0.05|0.04|0.01|0.05|-||0.04|   ||4.48|"89|502|461.00"|"623|001.00"|"100|825.11"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|15.00|þ||0.01||
BXR|CA|BLUE RIVER RESRC|BXR.V|0.00|0.00|0.00|-0.0|-0.0|0.01|0.01|0.01|"25|000.00"|"1|977.00"|"6|831.00"|0.01|0.01|0.02|0.01|0.01|0.01|0.01|-||0.01|   ||1.92|"191|751|470.00"|"75|000.00"|"169|416.67"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|2.00| ||0.00||
BYN|CA|BANYAN GOLD CORP|BYN.V|0.00|0.00|0.00|-0.0|-0.0|0.23|0.24|0.23|"5|000.00"|17.00|90.00|0.23|0.36|0.39|0.23|0.22|0.03|0.23|-||0.24|   ||40.22|"171|160|528.00"|"509|222.00"|"450|356.28"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|56.00|Þ||0.01||
CAD|CA|COLONIAL COL INT|CAD.V|-0.01|0.00|0.00|1.23|0.01|0.82|0.82|0.81|"1|000.00"|38.00|13.00|0.81|0.73|0.94|0.84|0.82|0.21|0.83|-||0.81|   ||141.16|"174|268|051.00"|"38|430.00"|"97|527.72"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|10/12/2010|10/12/2010|-|18.00|þ||0.02||
CAF|CA|CANAF INVESTMENT|CAF.V|0.02|4.38|0.00|6.67|0.005|0.08|0.09|0.07|"6|000.00"|100.00|129.00|0.07|0.04|0.07|0.08|0.08|0.04|0.08|-||0.08|   ||3.32|"47|426|195.00"|"258|562.00"|"23|886.37"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|13.00|Þ||0.00||
CAP|CA|CASTLE PEAK MNG|CAP.V|0.00|0.00|0.00|0.0|0.0|0.01|0.01|0.01|0.00|992.00|"1|812.00"|0.01|0.02|0.03|0.00|0.00|0.01|0.00|-||0.01|   ||1.33|"132|763|360.00"|0.00|"43|650.37"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
CAT|CA|CAT STRTGC MTL|CAT.NLB|0.00|0.00|0.00|8.33|0.01|0.07|0.07|0.06|"10|000.00"|5.00|10.00|0.06|0.00||0.07|0.07||0.07|-||0.06|-||7.57|"126|146|310.00"|"10|000.00"|"1|907.69"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|2.00|Þ||0.00||
CAV|CA|CAMROVA RESOURCE|CAV.V|-0.04|0.00|0.00|0.0|0.0|0.07|0.01|0.01|0.00|5.00|242.00|0.07|0.00|0.07|0.00|0.00|0.07|0.00|-||0.01|   ||1.35|"23|011|760.00"|0.00|0.00|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|10/17/2016|10/17/2016|-|0.00| ||0.00||
