Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
FIX|US|COMFORT SYS USA|FIX|3.84|14.86|0.77|-0.0351|-0.02|57.00|59.88|0.00|0.00|2.00|0.00|57.02|31.24|58.78|57.37|56.37|27.54|57.17|-|0.44|29.94|NYQ||"2|075.23"|"41|118|423.00"|"344|791.00"|"254|795.79"|"22|355.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.44|11/20/2020|11/06/2020|-|"4|873.00"|þ||1.00||
FL|CA|FRONTIER LITHIUM|FL.V|-0.01|0.00|0.00|4.26|0.02|0.49|0.49|0.49|"4|000.00"|21.00|4.00|0.47|0.42|0.55|0.51|0.47|0.14|0.48|-||0.49|   ||82.44|"175|405|382.00"|"259|039.00"|"117|707.05"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|76.00|þ||0.04||
FLX.V|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
FLY|CA|FLYHT AEROSPACE|FLY.V|-0.10|0.00|0.00|-1.2|-0.01|0.82|0.84|0.82|"3|000.00"|51.00|3.00|0.83|1.49|1.88|0.85|0.81|0.39|0.84|-||0.83|   ||22.12|"26|656|300.00"|"39|262.00"|"48|431.36"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/17/2017|07/17/2017|-|21.00|Þ||0.04||
FMG.V|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
FMK.P|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
FMM|CA|FULL METAL MINER|FMM.V|-0.07|0.00|0.00|0.0|0.0|0.10|0.14|0.14|0.00|1.00|200.00|0.10|0.00|0.10|0.00|0.00|0.10|0.00|-||0.14|   ||0.54|"5|930|927.00"|0.00|0.00|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/10/2014|11/10/2014|-|0.00| ||0.00||
FMS|CA|FOCUS GRAPHITE I|FMS.V|-0.01|0.00|0.00|28.57|0.02|0.09|0.09|0.09|"5|000.00"|86.00|162.00|0.07|0.06|0.07|0.11|0.08|0.01|0.08|-||0.09|   ||27.88|"398|222|056.00"|"6|553|820.00"|"415|939.98"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|474.00|Þ||0.03||
FNC|CA|FANCAMP EXPLOR|FNC.V|0.04|2.71|0.00|-0.0|-0.0|0.12|0.13|0.12|"3|500.00"|22.00|33.00|0.12|0.11|0.14|0.12|0.12|0.03|0.12|-||0.13|   ||19.93|"166|043|296.00"|"36|000.00"|"272|806.76"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/04/1999|11/04/1999|-|3.00| ||0.00||
FNR|CA|49 NORTH RESORCE|FNR.V|0.21|0.55|0.00|-0.0|-0.0|0.12|0.12|0.11|"1|000.00"|98.00|133.00|0.12|0.18|0.20|0.12|0.12|0.03|0.12|-||0.11|   ||9.56|"83|092|631.00"|"112|300.00"|"66|582.61"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|11/13/2018|-|6.00| ||0.00||
FO|CA|FALCON OIL&GAS|FO.V|0.00|0.00|0.00|-3.57|-0.005|0.14|0.14|0.14|"12|000.00"|159.00|71.00|0.14|0.15|0.25|0.14|0.14|0.10|0.14|-||0.14|   ||138.54|"981|847|425.00"|"64|333.00"|"226|164.52"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|12/21/1999|12/21/1999|-|8.00|þ||0.00||
